level		chinese		japanese		korean		pos
2	:		:	サンプル	:	샘플, 견본, 표본	:	verb
2	:		:	スイッチ	:	스위치, 개폐기, 두꺼비집	:	verb
2	:		:	スタート	:	스타트, 출발, 출발 신호	:	verb
2	:		:	スライド	:	슬라이드, 환등기, 미끄러짐	:	verb
2	:		:	ダブ-る	:	중복되다, 겹쳐지다	:	verb
2	:		:	デート	:	데이트	:	verb
2	:		:	バイバイ	:	빠이빠이, 안녕, 헤어짐	:	verb
2	:		:	バック	:	백, 뒤, 뒤로 이동함, 물러감	:	verb
2	:		:	マスター	:	마스터, 장, 선장	:	verb
2	:		:	メモ	:	메모, 비망록, 각서.	:	verb
2	:		:	しき	:	기껏해야 …정도	:	postposition
2	:		:	ところが	:	그랬더니, 그런데, …던바	:	postposition
2	:		:	ところで	:	그런데, 그것은 그렇다 하고	:	postposition
2	:	何て	:	なんて	:	…라고는, …라는, …이라니	:	postposition
2	:		:	ね	:	…요, …군요, …하여 주게	:	postposition
2	:	耳·而已	:	のみ	:	오직 그것뿐, …만, 강조	:	postposition
2	:	程	:	ほど	:	한계, 한도, 가치	:	postposition
2	:	厚かましい	:	あつかまし-い	:	뻔뻔스럽다, 철면피하다	:	adjective
2	:	危うい	:	あやう-い	:	위태롭다, 위험하다	:	adjective
2	:	荒い	:	あら-い	:	거칠다, 거칠고 사납다	:	adjective
2	:	粗い	:	あら-い	:	거칠다, 꺼칠꺼칠하다	:	adjective
2	:	淡い	:	あわ-い	:	진하지 않다	:	adjective
2	:	慌ただしい·遽しい	:	あわただし-い	:	어수선하다, 총망하다	:	adjective
2	:	上手い·巧い	:	うま-い	:	솜씨가 뛰어나다, 좋다	:	adjective
2	:	偉い·豪い	:	えら-い	:	훌륭하다, 비범하다	:	adjective
2	:	惜しい	:	おし-い	:	아깝다, 섭섭하다	:	adjective
2	:	御目出度い·御芽出度い	:	おめでた-い	:	경사스럽다, 호인이다	:	adjective
2	:	思いがけない·思い掛けない·思い懸けない	:	おもいがけな-い	:	의외이다, 뜻밖이다	:	adjective
2	:	硬い	:	かた-い	:	딱딱하다, 단단하다	:	adjective
2	:	規則正しい	:	きそくただし-い	:	규칙적이다	:	adjective
2	:	清い·浄い·潔い	:	きよ-い	:	맑다, 깨끗하다	:	adjective
2	:	諄い	:	くど-い	:	장황하다, 끈덕지다	:	adjective
2	:	煙い	:	けむ-い	:	냅다, 눈맵다, →けむたい	:	adjective
2	:	恋しい	:	こいし-い	:	그립다	:	adjective
2	:	騒がしい	:	さわがし-い	:	시끄럽다, 소란하다	:	adjective
2	:		:	しかく-い	:	네모지다, 둥근 맛이 적다	:	adjective
2	:	仕方がない	:	しかたがない	:	어쩔 수 없다	:	adjective
2	:	塩っぱい	:	しょっぱ-い	:	짜다, 인색하다, 쩨쩨하다	:	adjective
2	:	白白しい	:	しらじらし-い	:	속이 빤히 들여다보이다	:	adjective
2	:	酸っぱい	:	すっぱ-い	:	시다, 시큼하다	:	adjective
2	:	狡い	:	ずる-い	:	교활하다, 능글맞다	:	adjective
2	:	騒騒しい	:	そうぞうし-い	:	시끄럽다, 떠들썩하다	:	adjective
2	:		:	だらしな-い	:	야무지지 못하다	:	adjective
2	:	力強い	:	ちからづよ-い	:	마음 든든하다, 힘차다	:	adjective
2	:	永い	:	なが-い	:	아주 오래다, 영원하다	:	adjective
2	:	懐かしい	:	なつかし-い	:	그립다, 반갑다, 귀엽다	:	adjective
2	:	憎らしい	:	にくらし-い	:	밉살스럽다, 얄밉다	:	adjective
2	:	鈍い	:	にぶ-い	:	둔하다, 무디다, 굼뜨다	:	adjective
2	:	鈍い	:	のろ-い	:	느리다, 둔하다, 더디다	:	adjective
2	:	甚だしい	:	はなはだし-い	:	심하다, 대단하다	:	adjective
2	:	馬鹿らしい	:	ばからし-い	:	어리석다, 시시하다	:	adjective
2	:	等しい·斉しい·均しい	:	ひとし-い	:	같다, 동등하다, 한결같이	:	adjective
2	:	真っ白い	:	まっしろ-い	:	새하얗다, 눈부시게 희다	:	adjective
2	:		:	みっともな-い	:	보기 흉하다, 꼴사납다	:	adjective
2	:	目出度い·芽出度い·目出い	:	めでた-い	:	경사스럽다, 순조롭다	:	adjective
2	:	物すごい·物凄い	:	ものすご-い	:	무섭다, 끔찍하다, 대단하다	:	adjective
2	:	易い	:	やす-い	:	쉽다, 간단하다, …하기 쉽다	:	adjective
2	:	軟らかい	:	やわらか-い	:	연하다, 딱딱하지 않다	:	adjective
2	:	畳	:	-じょう	:	…장	:	conjunction
2	:	青	:	あお	:	파란색	:	conjunction
2	:	赤	:	あか	:	빨강	:	conjunction
2	:	株	:	かぶ	:	그루터기, 그루, 포기, 주	:	conjunction
2	:	巻	:	かん	:	두루마리, 책, 서적, 권	:	conjunction
2	:	感	:	かん	:	감, 느낌, …감, …느낌	:	conjunction
2	:	柄	:	がら	:	몸집, 체격, 분수, 격	:	conjunction
2	:	機	:	き	:	시기, 기회, 기계, …기	:	conjunction
2	:	期	:	き	:	때, 기회, …기, 기간	:	conjunction
2	:	球	:	きゅう	:	둥근 물체, 공, 구, …구	:	conjunction
2	:	旧	:	きゅう	:	그전의 상태, 본디 상태	:	conjunction
2	:	級	:	きゅう	:	급, 등급, …급	:	conjunction
2	:	切れ	:	きれ	:	조각, 토막, 점	:	conjunction
2	:	句	:	く	:	구, 글의 구절	:	conjunction
2	:	軍	:	ぐん	:	군, 병의 집단, 군대, 팀	:	conjunction
2	:	券	:	けん	:	표, …권	:	conjunction
2	:	権	:	けん	:	권, 권도, …권, 권력, 권세	:	conjunction
2	:	校	:	こう	:	학교, 교정	:	conjunction
2	:	後	:	ご	:	후, 뒤, …후	:	conjunction
2	:	号	:	ごう	:	호, 명칭	:	conjunction
2	:	昨	:	さく	:	어제, 지난날, 작…, 지난	:	conjunction
2	:	氏	:	し	:	씨, …씨, 성에 붙이는 존칭	:	conjunction
2	:	次第	:	しだい	:	순서, 차차로	:	conjunction
2	:	所	:	しょ	:	그 곳	:	conjunction
2	:	章	:	しょう	:	문장을 크게 나눈 한 단락	:	conjunction
2	:	小	:	しょう	:	소, 작음, 잚, 작음·적음의 뜻	:	conjunction
2	:	商	:	しょう	:	장사, 상업, 상인, …상	:	conjunction
2	:	職	:	しょく	:	직업, 일자리, 직무, 장색	:	conjunction
2	:	直	:	じき	:	직접, 직…, 곧, 바로	:	conjunction
2	:	重	:	じゅう	:	중, 중요한 것, 중…, …중	:	conjunction
2	:	順	:	じゅん	:	순서·차례, 온순·순직함	:	conjunction
2	:	女	:	じょ	:	여, 여…, 여자의 뜻, …여	:	conjunction
2	:	上	:	じょう	:	상, 훌륭한, …에 관하여	:	conjunction
2	:	状	:	じょう	:	모양, 상신서, …상, …모양	:	conjunction
2	:	数	:	すう	:	수, 수효	:	conjunction
2	:	筋	:	すじ	:	줄기, 얼거리, 줄거리, 가닥	:	conjunction
2	:	生	:	せい	:	생, 소생, 가공하지 않음	:	conjunction
2	:	正	:	せい	:	정, 바를 정	:	conjunction
2	:	前	:	ぜん	:	이전, 앞, 전의, …의 앞	:	conjunction
2	:	前後	:	ぜんご	:	앞뒤, 전후함, 정도	:	conjunction
2	:	対	:	たい	:	대, 그것, 성질이 반대	:	conjunction
2	:	玉	:	たま	:	옥, 주옥, 특히, 진주	:	conjunction
2	:	短	:	たん	:	짧음, 결점, 단…, 짧은	:	conjunction
2	:	大	:	だい	:	대, 큰, …의 크기	:	conjunction
2	:	団	:	だん	:	단체, 모임, 단체의 뜻	:	conjunction
2	:	庁	:	ちょう	:	관청	:	conjunction
2	:	通	:	つう	:	통, 그 방면에 훤함	:	conjunction
2	:	党	:	とう	:	당, 동아리, 무리, …당	:	conjunction
2	:	等	:	とう	:	등급, 품등, …등, 따위	:	conjunction
2	:	頭	:	とう	:	‘蔵人頭’의 준말, 두, 필	:	conjunction
2	:	同	:	どう	:	같음, 같은, 그	:	conjunction
2	:	道	:	どう	:	도, 길, 도로	:	conjunction
2	:	内	:	ない	:	내밀히, 몰래, 안, 내부	:	conjunction
2	:	布	:	ぬの	:	직물의 총칭	:	conjunction
2	:	初	:	はつ	:	처음, 최초, 첫…, 정월	:	conjunction
2	:	反	:	はん	:	반대, 모반, 반역, 반대되는	:	conjunction
2	:	品	:	ひん	:	갖추어진 성질, 품질	:	conjunction
2	:	風	:	ふう	:	풍습, 풍속, 모양	:	conjunction
2	:	不可	:	ふか	:	불가, 옳지 않음	:	conjunction
2	:	副	:	ふく	:	부본, 부…	:	conjunction
2	:	部	:	ぶ	:	부, 나눈 한 구분, 질	:	conjunction
2	:	物	:	ぶつ	:	현물, 물건, …물	:	conjunction
2	:	分	:	ぶん	:	분, 분수, 분…, 나뉜, …분	:	conjunction
2	:	文	:	ぶん	:	글, 글월, 문절, …문	:	conjunction
2	:	編·篇	:	へん	:	편, 편집, 편찬	:	conjunction
2	:	法	:	ほう	:	법, 법률, 규칙, …법	:	conjunction
2	:	幕	:	まく	:	막, 칸막이로 쓰는 천	:	conjunction
2	:	未	:	み	:	양, 미…, 아직 …되지 않음	:	conjunction
2	:	名	:	めい	:	명…, 유명한, 인원수	:	conjunction
2	:	面	:	めん	:	면, 얼굴	:	conjunction
2	:	役	:	やく	:	직무, 직책, 역, 구실	:	conjunction
2	:	来	:	らい	:	내…, …래, 이래	:	conjunction
2	:	料	:	りょう	:	재료, 용품, 대금, 비용, …료	:	conjunction
2	:	領	:	りょう	:	영역, 영토, …령	:	conjunction
2	:	和	:	わ	:	화목, 화해, 일본의	:	conjunction
2	:	椀·碗·埦	:	わん	:	공기, 도자기 수를 세는 말	:	conjunction
2	:	相次いで	:	あいついで	:	연달아, 잇따라	:	adverb
2	:	生憎	:	あいにく	:	공교롭게, 마침	:	adverb
2	:	飽く迄	:	あくまで	:	어디까지나, 철저하게	:	adverb
2	:	彼方此方	:	あちこち	:	여기저기, 이곳 저곳	:	adverb
2	:		:	あまりにも	:	너무나도	:	adverb
2	:	改めて	:	あらためて	:	새롭게 다시 하는 모양	:	adverb
2	:	或いは	:	あるいは	:	혹은, 또는, 어쩌면, 혹	:	adverb
2	:	余り	:	あんまり	:	너무, 지나치게, 그다지	:	adverb
2	:	幾分	:	いくぶん	:	일부분, 어느 정도, 얼마	:	adverb
2	:	一応·一往	:	いちおう	:	우선, 어떻든, 좀더	:	adverb
2	:	一段と	:	いちだんと	:	한층, 더욱	:	adverb
2	:		:	いちどに	:	일시에, 단번에, 한꺼번에	:	adverb
2	:	一種	:	いっしゅ	:	일종, 조금, 뭔가	:	adverb
2	:	一層	:	いっそう	:	한층 더, 더욱더	:	adverb
2	:	一旦	:	いったん	:	일단, 한때, 잠시	:	adverb
2	:		:	いつまでも	:	언제까지나, 영원히	:	adverb
2	:	今頃	:	いまごろ	:	지금쯤, 이맘때, 이제	:	adverb
2	:	今に	:	いまに	:	곧, 조만간, 머지않아	:	adverb
2	:	愈·愈愈·弥弥	:	いよいよ	:	점점, 더욱더, 드디어	:	adverb
2	:	言わば·謂わば	:	いわば	:	비유해서 말한다면	:	adverb
2	:		:	うかうか	:	헛되이, 얼떨결에	:	adverb
2	:		:	うとうと	:	꾸벅꾸벅	:	adverb
2	:		:	うんと	:	매우, 썩, 아주	:	adverb
2	:	大凡	:	おおよそ	:	대강, 대략, 보통	:	adverb
2	:	恐らく	:	おそらく	:	아마, 어쩌면, 필시.	:	adverb
2	:	各·各各	:	おのおの	:	각각, 각기, 여러분, 제군	:	adverb
2	:	思い切り	:	おもいきり	:	체념, 단념, 마음껏, 실컷	:	adverb
2	:	主に	:	おもに	:	주로, 대부분	:	adverb
2	:	却って·返って·反って·却而	:	かえって	:	도리어, 오히려, 반대로	:	adverb
2	:		:	きっぱり	:	딱 잘라, 단호히	:	adverb
2	:		:	くれぐれも	:	부디	:	adverb
2	:	偶然	:	ぐうぜん	:	우연히, 우연	:	adverb
2	:	愚図愚図	:	ぐずぐず	:	흐물흐물, 우물쭈물	:	adverb
2	:	現に	:	げんに	:	목전에, 실제로, 지금	:	adverb
2	:	極	:	ごく	:	극히, 대단히	:	adverb
2	:	再三	:	さいさん	:	재삼, 두 번 세 번, 여러 번	:	adverb
2	:	幸い	:	さいわい	:	다행, 행복, 다행히	:	adverb
2	:	遉·流石	:	さすが	:	그렇다고는 하나, 과연	:	adverb
2	:	早速	:	さっそく	:	즉시	:	adverb
2	:	扠·扨·偖·却説	:	さて	:	막상, 그런데, 자	:	adverb
2	:	更に	:	さらに	:	그 위에, 더욱더	:	adverb
2	:	頻りに·切りに	:	しきりに	:	자꾸만, 자주, 열심히, 몹시	:	adverb
2	:		:	しだいに	:	차츰, →しだい	:	adverb
2	:	数·屢·屢屢	:	しばしば	:	자주, 여러 번, 누차	:	adverb
2	:	直に	:	じかに	:	직접	:	adverb
2	:	直	:	じき	:	직접, 직…, 곧, 바로	:	adverb
2	:	直に	:	じきに	:	곧, 금방, 바로	:	adverb
2	:	実に	:	じつに	:	실로, 참으로, 정말	:	adverb
2	:	順々に	:	じゅんじゅんに	:	차례차례	:	adverb
2	:		:	すっと	:	쑥, 쓱, 후련함, 상쾌함	:	adverb
2	:		:	すなわち	:	즉, 곧, 즉석에, 당장에	:	adverb
2	:	総て·全て·凡て·都て	:	すべて	:	전부, 모두, 전체	:	adverb
2	:		:	ずらり	:	즐비하게, 죽	:	adverb
2	:	精精	:	せいぜい	:	힘껏 노력하여, 힘 있는 한	:	adverb
2	:	折角	:	せっかく	:	모처럼, 애써, 크게 별러서	:	adverb
2	:		:	せっせと	:	열심히, 부지런히	:	adverb
2	:	切めて·迫めて	:	せめて	:	하다못해, 그런대로, 굳이	:	adverb
2	:		:	ぜひとも	:	꼭, 무슨 일이 있어도	:	adverb
2	:	只·唯	:	ただ	:	보통, 예사, 단, 다만	:	adverb
2	:	直ちに	:	ただちに	:	곧, 즉각, 바로, 직접	:	adverb
2	:	忽ち	:	たちまち	:	홀연, 곧, 금세	:	adverb
2	:	唯	:	たった	:	겨우, 단지, 다만	:	adverb
2	:	仮令·縦令	:	たとえ	:	가령, →たとい	:	adverb
2	:	度度	:	たびたび	:	여러 번, 자주, 몇 번이고	:	adverb
2	:	大分	:	だいぶん	:	상당히, 꽤, →だいぶ	:	adverb
2	:		:	だぶだぶ	:	헐렁헐렁, 출렁출렁	:	adverb
2	:	近頃	:	ちかごろ	:	최근, 요사이, 매우	:	adverb
2	:	近近	:	ちかぢか	:	근근, 머지않아	:	adverb
2	:	着着	:	ちゃくちゃく	:	착착, 한걸음 한걸음	:	adverb
2	:	着々と	:	ちゃくちゃくと	:	척척, 순조롭게	:	adverb
2	:	次いで·尋いで	:	ついで	:	뒤이어, 잇따라서	:	adverb
2	:	序(で)に	:	ついでに	:	김에, 기회에	:	adverb
2	:	当然	:	とうぜん	:	당연	:	adverb
2	:	当分	:	とうぶん	:	당분간, 잠시 동안	:	adverb
2	:		:	とっくに	:	훨씬 전에, 벌써	:	adverb
2	:	兎に角·左右	:	とにかく	:	하여간, 어쨌든, 좌우간	:	adverb
2	:	兎も角	:	ともかく	:	하여간, 어쨌든, 여하튼	:	adverb
2	:	共に·倶に	:	ともに	:	함께, 같이, 동시에, 또	:	adverb
2	:	取(り)敢えず	:	とりあえず	:	부랴부랴, 급히, 우선	:	adverb
2	:	如何か	:	どうか	:	제발, 부디, 어떻게든	:	adverb
2	:	何うせ	:	どうせ	:	어차피, 내친 김에, 이왕	:	adverb
2	:	何処か	:	どこか	:	어딘가, 어딘지	:	adverb
2	:		:	どっと	:	와, 우르르, 왈칵, 벌렁, 털썩	:	adverb
2	:	尚·猶	:	なお	:	역시, 여전히, 더구나	:	adverb
2	:		:	なぜなら	:	왜냐하면	:	adverb
2	:	何しろ	:	なにしろ	:	어쨌든, 여하튼, 아무튼	:	adverb
2	:	何分	:	なにぶん	:	다소간, 부디, 아무쪼록	:	adverb
2	:	何で	:	なんで	:	어째서, 무슨 이유로, 왜	:	adverb
2	:	何でも	:	なんでも	:	무엇이든지, 모두, 기어코	:	adverb
2	:	何共	:	なんとも	:	정말, 참으로, 뭐라고	:	adverb
2	:		:	にこにこ	:	생긋생긋, 싱글벙글	:	adverb
2	:		:	にどと	:	다시는, 두 번 다시	:	adverb
2	:	残らず	:	のこらず	:	남김없이, 전부, 모두	:	adverb
2	:	後程	:	のちほど	:	조금 지난 뒤, 나중에	:	adverb
2	:	初め	:	はじめ	:	처음, 최초, 앞, 이전	:	adverb
2	:	果(た)して	:	はたして	:	과연, 예상한 바로, 역시	:	adverb
2	:		:	はらはら	:	아슬아슬, 조마조마, 주르르	:	adverb
2	:	反面	:	はんめん	:	반대의 면, 한편	:	adverb
2	:	比較的	:	ひかくてき	:	비교적	:	adverb
2	:	独りでに	:	ひとりでに	:	저절로, 제물로, 자연히	:	adverb
2	:	再び·二度	:	ふたたび	:	두 번, 재차, 다시	:	adverb
2	:	不図	:	ふと	:	뜻밖에, 우연히, 갑자기	:	adverb
2	:		:	ふわふわ	:	둥실둥실, 둥둥, 푹신푹신	:	adverb
2	:	略·粗	:	ほぼ	:	거의, 대부분, 대개	:	adverb
2	:	本来	:	ほんらい	:	본래, 당연, 도리	:	adverb
2	:		:	ぼんやり	:	어렴풋이, 아련히, 멀거니	:	adverb
2	:		:	ぽい	:	홱	:	adverb
2	:		:	まあ	:	지금으로서는, 그럭저럭	:	adverb
2	:		:	まあまあ	:	자자, 그저	:	adverb
2	:	将に	:	まさに	:	바야흐로, 막, 하마터면	:	adverb
2	:	益·益益	:	ますます	:	점점, 더욱더	:	adverb
2	:	全く·完く	:	まったく	:	완전히, 아주, 정말로	:	adverb
2	:	間も無く	:	まもなく	:	이윽고, 곧, 머지않아	:	adverb
2	:	丸で	:	まるで	:	마치, 꼭, 전혀, 전연	:	adverb
2	:	自ら	:	みずから	:	몸소, 자신이, 자기, 자신	:	adverb
2	:	寧ろ	:	むしろ	:	차라리, 오히려	:	adverb
2	:		:	めっきり	:	뚜렷이, 현저히, 부쩍	:	adverb
2	:		:	めったに	:	거의, 좀처럼	:	adverb
2	:	元元·本本	:	もともと	:	본디부터, 원래	:	adverb
2	:	軈て	:	やがて	:	얼마 안 있어, 머지않아	:	adverb
2	:	約	:	やく	:	약속, 생략, 줄임, 약, 대략	:	adverb
2	:	余計	:	よけい	:	물건이 남아 돌아감, 여분	:	adverb
2	:		:	より	:	보다, 한결, 더욱더	:	adverb
2	:	宜しく	:	よろしく	:	적당히, 잘 부탁합니다	:	adverb
2	:		:	わくわく	:	울렁울렁, 두근두근	:	adverb
2	:	僅か·纔か	:	わずか	:	조금, 약간, 불과	:	adverb
2	:	割と	:	わりと	:	비교적	:	adverb
2	:		:	あら	:	어머	:	interjection
2	:	有り難う	:	ありがとう	:	고맙다, 고마워, 고맙소	:	interjection
2	:	哀れ·憐れ	:	あわれ	:	불쌍함, 가련함	:	interjection
2	:	否	:	いえ	:	아뇨	:	interjection
2	:	否	:	いや	:	싫어, 아냐, 아니오	:	interjection
2	:		:	いらっしゃい	:	오십시오, 잘 오셨습니다	:	interjection
2	:		:	え	:	네, 예, 어	:	interjection
2	:		:	ええと	:	저어, 거시기	:	interjection
2	:		:	おお	:	야, 어, 응	:	interjection
2	:	お早う	:	おはよう	:	안녕, 잘 잤니	:	interjection
2	:	お待(ち)遠様	:	おまちどおさま	:	오래 기다리셨습니다	:	interjection
2	:	御目出度う·御芽出度う	:	おめでとう	:	축하합니다	:	interjection
2	:	御苦労様	:	ごくろうさま	:	수고하셨습니다	:	interjection
2	:	ご馳走様•御馳走様	:	ごちそうさま	:	잘 먹었습니다	:	interjection
2	:	扠·扨·偖·却説	:	さて	:	막상, 그런데, 자	:	interjection
2	:		:	しまった	:	아차, 아뿔싸	:	interjection
2	:		:	しめた	:	됐다	:	interjection
2	:	何何	:	なになに	:	뭐뭐, 무엇이라고	:	interjection
2	:		:	ね	:	…요, …군요, …하여 주게	:	interjection
2	:		:	はあ	:	네, 허어, 예	:	interjection
2	:	万歳	:	ばんざい	:	만세	:	interjection
2	:		:	まあ	:	지금으로서는, 자, 그럭저럭	:	interjection
2	:		:	まあまあ	:	자자, 그저	:	interjection
2	:		:	やや	:	어유	:	interjection
2	:		:	よいしょ	:	치켜세우다, 부추기다	:	interjection
2	:		:	ノー	:	노, 부정, 부인, 아니오	:	interjection
2	:		:	バイバイ	:	 빠이빠이, 안녕, 헤어짐	:	interjection
2	:	生憎	:	あいにく	:	공교롭게, 마침	:	adjectiveverb
2	:	曖昧	:	あいまい	:	모호, 애매, 불미로움	:	adjectiveverb
2	:	新た	:	あらた	:	새로움, 생생함.	:	adjectiveverb
2	:	哀れ·憐れ	:	あわれ	:	불쌍함, 가련함	:	adjectiveverb
2	:	余り	:	あんまり	:	너무, 지나치게, 과히	:	adjectiveverb
2	:	意外	:	いがい	:	의외	:	adjectiveverb
2	:	異常	:	いじょう	:	이상	:	adjectiveverb
2	:	永久	:	えいきゅう	:	영구	:	adjectiveverb
2	:	大げさ·大袈裟	:	おおげさ	:	과장, 허풍을 떪, 대규모	:	adjectiveverb
2	:	多め·多目	:	おおめ	:	좀 많은 정도·느낌	:	adjectiveverb
2	:	穏やか	:	おだやか	:	온화함, 평온함, 온건함	:	adjectiveverb
2	:	快適	:	かいてき	:	쾌적	:	adjectiveverb
2	:	確実	:	かくじつ	:	확실	:	adjectiveverb
2	:	勝手	:	かって	:	시먹음, 제멋대로 함	:	adjectiveverb
2	:	奇妙	:	きみょう	:	기묘, 이상	:	adjectiveverb
2	:	客観的	:	きゃっかんてき	:	객관적	:	adjectiveverb
2	:	急激·急劇	:	きゅうげき	:	급격	:	adjectiveverb
2	:	強力	:	きょうりょく	:	강력, 폭력	:	adjectiveverb
2	:	器用	:	きよう	:	재주가 있음	:	adjectiveverb
2	:	空	:	くう	:	하늘, 허공, 빔, 공허함	:	adjectiveverb
2	:	偶然	:	ぐうぜん	:	우연히, 우연	:	adjectiveverb
2	:	愚図愚図	:	ぐずぐず	:	꾸물꾸물, 우물쭈물	:	adjectiveverb
2	:	具体的	:	ぐたいてき	:	구체적	:	adjectiveverb
2	:	謙虚	:	けんきょ	:	겸허	:	adjectiveverb
2	:	堅実	:	けんじつ	:	견실	:	adjectiveverb
2	:	懸命	:	けんめい	:	힘껏 함, 결사적으로 함	:	adjectiveverb
2	:	賢明	:	けんめい	:	현명	:	adjectiveverb
2	:	厳重	:	げんじゅう	:	엄중	:	adjectiveverb
2	:	公正	:	こうせい	:	공정	:	adjectiveverb
2	:	高度	:	こうど	:	높이, 높은 정도	:	adjectiveverb
2	:	公平	:	こうへい	:	공평	:	adjectiveverb
2	:	強引	:	ごういん	:	강인, 무리하게, 억지로 함	:	adjectiveverb
2	:	豪華	:	ごうか	:	호화	:	adjectiveverb
2	:	合理的	:	ごうりてき	:	합리적	:	adjectiveverb
2	:	幸い	:	さいわい	:	다행, 행복	:	adjectiveverb
